pdf_page,char_count,text,year,source_file
229,2310,"Mathematics
QUESTION 8: CALCULUS & INVERSE FUNCTIONS
Common errors and misconceptions
(a) A common error by some candidates in Q8.1.2 was not working with the negative and
3
rational exponent correctly. Candidates incorrectly changed the surd term to−𝑥7.
(b) In Q8.2 many candidates were unable to calculate the gradient of the function at the
point where x = 2 or they did not calculate the point of contact of the function and the
tangent, they used the y-intercept instead of f.
(c) As mentioned in previous reports, the most common errors in the first principles
question Q8.3.1 were incorrect notations.
(d) Many candidates merely found the equation of the inverse function of f instead of
writing down the restriction in Q8.3.2. Those who did write down a restriction indicated
x < 0 or x > 0 where the equality was omitted from the restriction.
(e) In Q8.3.3 many candidates were unaware that there were two possible solutions of y
when taking the square root of the equation 𝑦2 = − 6 , i.e. 𝑦 = ±√− 6 . Many just wrote
𝑥 𝑥
6
down 𝑦 = √− as the solution instead of choosing the negative root.
𝑥
(f) Another common error made by some candidates when solving for y in Q8.3.3, was to
6 6
incorrectly write their answer as 𝑦 =−√ instead of 𝑦 = √− . These candidates were
𝑥 𝑥
confused about the placement of the negative sign because they were taught that you
cannot determine the square root a negative number.
(g) In Q8.3.3 some candidates, after swapping the x and y in the equation, incorrectly used
the logarithms to isolate y. This led them to 𝑥 = −6𝑦2 then 𝑦 = 𝑙𝑜𝑔𝑥2.
6
Suggestions for improvement
(a) As mentioned in previous reports:
• Emphasis should be placed on the use of the correct notation when determining
the derivative, either when using first principles or the rules.
• Teachers should revise the rules of exponents and surds when changing an
expression into differentiable format.
• Integration and re-emphasis of algebraic concepts, viz. fractions, factorising,
inequalities and exponential rules, should be undertaken when working with
Calculus.
(b) Teachers must teach all inverse functions and not just the logarithm. Learners must
practise the inverse of the parabola and straight line as part of this section of work.
National Senior Certificate 227 Diagnostic Report 2024 – Part 1",2024,2024_maths_diagnostic.pdf
230,2263,"Mathematics
(c) The derivative needs to be taught in context with the graph and conceptual
understanding needs to be the fundamental of how Calculus is taught. A map of how
the function, x- and y-values of a point, the derivative (gradient function) and the
gradient of the tangent needs to be linked in a visual representation for learners. The
diagram below could help learners understand how these are all integrated and what
to do in different situations.
Function:
Differentiate by rule
x = … y = … Gradient Function:
Substitute to calculate Equate to calculate x
QUESTION 9: CALCULUS
Common error and misconception
(a) Few candidates realised that the x-values of the x-intercepts of the derivative were the
x-values of the turning points given in Q9.2.
(b) In the absence of the equation of the cubic function, many candidates were unable to
determine the x-value of the point of inflection of the graph. A fair number of candidates
attempted to determine the equation of f so that they could determine the second
derivative of f to answer the question.
(c) Most candidates struggled to interpret Q9.4. Some tried to use the discriminant
because they saw k in the question. Others tried to calculate the equation of f.
Suggestions for improvement
(a) The concept of the point of inflection needs to be taught explicitly by explaining both
its link to the second derivative and the conceptual understanding of how it links to the
concavity of the cubic function. Learners must understand that the x-value of the point
of inflection lies halfway between the x-values of the turning points of a cubic function.
(b) Learners need to be exposed to graphical interpretation questions where they apply
their understanding of gradient, concavity, positive and negative values of a function
as examples.
(c) As mentioned in previous reports:
• Teachers should ensure that there is enough time for learners to understand the
application of Calculus fully.
• Learners should be taught to determine the properties of a graph from Grade 10
to 12 in a progressive manner. The defining property of a turning point having a
zero gradient is a way to describe a turning point. Teachers need to prove this link
National Senior Certificate 228 Diagnostic Report 2024 – Part 1",2024,2024_maths_diagnostic.pdf
231,2185,"Mathematics
between the definition of a turning point and the Grade 11 concept of determining
the axis of symmetry to calculate the x-coordinate of the turning point.
• Teachers should continue to teach graphical interpretation in cubic graphs as a
follow on from the interpretation taught in Grade 10 and 11.
QUESTION 10: CALCULUS (OPTIMISATION)
Common errors and misconceptions
(a) In Q10.1 most candidates equated the speed to 0 and solved. This led to
−3𝑡2+18𝑡 =0
−3𝑡(𝑡−6) = 0
𝑡 = 0 or 𝑡 = 6
(b) Some candidates calculated the second derivative but did not explicitly set it equal to
zero in Q10.1.
(c) In Q10.2 most candidates did not recognise that the distance was represented by 𝑠(𝑡)
which is the function from which 𝑠/(𝑡) is derived.
distance
(d) In answering Q10.2 many candidates tried to use the concept of speed= or
time
𝛥𝑑
𝛥𝑠 = .
𝛥𝑡
Suggestions for improvement
(a) Calculus lends itself to many applications in optimisation and rates of change.
Teachers need to expose learners to a wide variety of questions, which include
integration of topics including rate of change, analytical geometry, measurement and
trigonometry.
(b) Rate of change must be taught explicitly as part of the optimisation and application of
Calculus.
(c) In all topics, reading for understanding should be ongoing if learners are to improve
their responses to problems.
(d) Learners need to be exposed to working from the derivative function to the original
function using equating of coefficients.
QUESTION 11: PROBABILITY
Common errors and misconceptions
(a) In Q11.1 many candidates failed to calculate the intersection of the three overlapping
sets in the Venn diagram correctly. Many candidates used a sample space of 56 for
the Venn diagram.
(b) Most candidates did not understand the term 'at least' in the context of probability in
Q11.2. This led these candidates to adding P(M) + P(T) + P(G) instead of using their
Venn diagram to answer the question.
(c) In answering Q11.3 many candidates did not realise that this problem was similar to
working with a contingency table. The necessary values could be found from the Venn
National Senior Certificate 229 Diagnostic Report 2024 – Part 1",2024,2024_maths_diagnostic.pdf
232,2604,"Mathematics
diagram. A large number of candidates used the probability rule or used
P(M only) x P(T only) in their calculation rather than the entire set for M and T.
Suggestions for improvement
(a) In the teaching of probability, teachers need to emphasise the terminology of 'at least'.
Teachers must also describe and show learners what is meant by P(A), P(B) and
P(A and B).
(b) Learners need to be taught the difference between mutually exclusive and
independent events and the rules that pertain to each of these concepts. This should
be thoroughly drilled in Grades 10 and 11.
(c) Teachers need to expose learners to different contexts, diagrams and problems in
which independent events can be tested.
(d) When working with Venn diagrams, learners need to start with the intersection of all
the sets first.
(e) As mentioned in previous reports:
• Teaching basic concepts cannot be overlooked. When learners understand the
basic concepts well enough, then the more complex concepts are easier to grasp.
• Reading for understanding must be a regular practice in the classroom. This
should equip learners with the skills to deal with word problems in assessment
tasks.
• Teachers need to teach both tree diagrams and Venn diagrams thoroughly. These
concepts should be examined in school-based assessment tasks throughout the
FET phase.
QUESTION 12: COUNTING PRINCIPLES
Common errors and misconceptions
(a) In Q12.1 some candidates included the factorial in their answer to arrive incorrectly at
26! X 10! X 26! X 10!.
(b) Most candidates were unable to work with the constraints placed on the calculation in
Q12.2. Responses from candidates included (26 x 26 x 26) x (10 x 10 x 10); 26 x 10;
26 x 10 x 19 x 5 or they included the use of factorials in their answers.
(c) Many candidates were unable to calculate the percentage increase correctly in Q12.3.
Other candidates did not know how to deal with the code formed being odd.
Suggestions for improvement
(a) Teach learners the Fundamental Counting Principle in such a way that they will be
able to base their answers on their reasoning, rather than on any rule. The concept of
the factorial needs to be explained thoroughly.
(b) When teaching learners about the number of options available for a code or set of
items, it is a good idea for learners to draw lines or boxes to represent each space that
is available. Thereafter, learners need to be taught to recognise how many options are
available for each position in the code or list of items. It is important to stress to learners
National Senior Certificate 230 Diagnostic Report 2024 – Part 1",2024,2024_maths_diagnostic.pdf
233,1860,"Mathematics
that they should put a 'x' between these numbers so that they can arrive at the correct
solution using the Fundamental Counting Principle.
10.5 OVERVIEW OF CANDIDATES' PERFORMANCE IN PAPER 2
(a) Candidates were not careful when using a calculator, especially in the Statistics
questions. They entered the data incorrectly and arrived at answers that were close to
the correct answer. This resulted in an unnecessary loss of marks.
(b) Candidates made assumptions about features in a question by looking at the diagrams
in the Analytical Geometry and Euclidean Geometry sections. They used these
assumptions in their answers without first proving that the relationship was true.
Candidates who made use of assumptions in their answers were penalised.
(c) Candidates struggled with questions that involved the integration of topics.
(d) Candidates struggled to recall Trigonometric definitions, rules and formulae taught in
Grades 10 and 11. Consequently they resorted to using compound angle formulae
where reduction formulae would have made answering much easier.
(e) As mentioned in previous reports, candidates needed to exercise caution with
algebraic manipulation skills since overlooking certain basic principles or practices
results in the unnecessary loss of marks.
(f) Candidates presented incoherent answers to Euclidean Geometry questions. Marks
were not awarded for correct statements that did not follow logically.
10.6 DIAGNOSTIC QUESTION ANALYSIS FOR PAPER 2
The following graph was based on data from a random sample of candidates' scripts. While
this graph might not accurately reflect national averages, it is useful in assessing the relative
degrees of challenge of each question as experienced by candidates.
Graph 10.6.1 Average performance per question in Paper 2
National Senior Certificate 231 Diagnostic Report 2024 – Part 1",2024,2024_maths_diagnostic.pdf
234,934,"Mathematics
Q Topic(s)
1 Data Handling
2 Data Handling
3 Analytical Geometry
4 Analytical Geometry
5 Trigonometry
6 Trigonometry
7 Trigonometry
8 Trigonometry
9 Euclidean Geometry
10 Euclidean Geometry
11 Euclidean Geometry
Graph 10.6.2 Average performance per subquestion in Paper 2
Mathematics P2
120%
98%
96% 97%
100% 94%
92% 90%
88%
79% 81% 82%
%
e c n
80%
69%
73% 74%
70% 69% 67% 70% 67%
a 63% 63% 62%
m
r o f r e p
.e
60% 46% 44% 49% 51% 47% 52% 43% 52% 40% 51% 48% 51% 41% 50%
v 40%
A
27%
24% 23%
20% 17% 14% 15%
12% 12%
10%
0%
1.1 1.3 1.5 2.1 2.3 2.5 3.1 3.3 3.5 3.7 4.2 4.4 4.6 5.2 6.2 7.1 7.3 8.1 9.1 10.1 11.1 11.3
Sub-question
10.7 ANALYSIS OF CANDIDATES' PERFORMANCE IN EACH QUESTION IN
PAPER 2
QUESTION 1: DATA HANDLING
Common errors and misconceptions
(a) In Q1.1 to Q1.4 many candidates failed to round off their answers to the required
number of places.
National Senior Certificate 232 Diagnostic Report 2024 – Part 1",2024,2024_maths_diagnostic.pdf
235,3117,"Mathematics
(b) When writing the equation in Q1.1, many candidates interchanged the values of a and
b. Another common error in this question was that candidates failed to round off their
answers for a and b correctly to two decimal places. Some candidates did not enter
the data correctly into the calculator. They arrived at answers that were close to the
correct answers for a and b.
(c) Many candidates did not round off, or rounded off incorrectly, when answering Q1.2.
They gave an answer of –0,7979453714 … or –0,79 instead of 0,8.
(d) While several candidates substituted x = 29 correctly into the least-squares regression
equation, they did not arrive at the correct answer. This was only possible if they had
made mistakes when using the calculator.
(e) Many candidates showed that they lacked the skill of reading for understanding when
answering Q1.4. They calculated the mean of the x-values instead of the mean of the
y-values.
(f) Many candidates did not attempt Q1.5. Some candidates re-calculated the standard
deviation but did not state how the increase in the number of push-ups influenced the
standard deviation. These candidates failed to respond to the question, which pointed
to candidates not being able to read for understanding.
(g) Q1.6 was answered very poorly. Many calculated the predicted value when x = 40
instead of the increase in the number of push-ups. These candidates failed to subtract
6 from the predicted value.
Suggestions for improvement
(a) It should not be taken for granted that learners are able to round off correctly to two
decimal places. In this regard, an exercise on rounding can help correct any
misconceptions.
(b) Teachers should link the equation of the least-squares regression line (y = a + bx) with
the equation of the straight line and emphasise that 'a' refers to the y-intercept and 'b'
refers to the gradient.
(c) As stated in previous reports, when determining the equation of the least-squares
regression line, it is advisable that learners write down the values of a and b and then
write down the equation of the regression line. In this way, they can get the CA mark
for the equation.
(d) When analysing bivariate data, both the x- and y- values are considered in determining
the equation of the least-squares regression line and the value of the correlation
coefficient. However, the x- and y- values in a bivariate data set can also be considered
as two separate sets of data. Learners need to be made aware that they can be asked
to calculate the mean and standard deviation of the x- and/or y-variables of a bivariate
set of data.
(e) Learners should be proficient in using their calculators in STAT mode. They should be
familiar with what the symbols on the calculator represent, for example 𝜎 represents
𝑥
population standard deviation and r represents correlation coefficient.
(f) As mentioned in previous reports, learners should be able to use the values of their
calculations to make predictions and comments about the data. Time should be
devoted to interpretation questions.
National Senior Certificate 233 Diagnostic Report 2024 – Part 1",2024,2024_maths_diagnostic.pdf
236,3167,"Mathematics
QUESTION 2: DATA HANDLING
Common errors and misconceptions
(a) Many candidates gave the position of the median and not its value when answering
Q2.1. Some candidates did not realise that the minor gridlines represented two units
and not one unit. This led to them reading off the answers incorrectly. Some candidates
calculated the position of the median incorrectly by using the formula for ungrouped
1 1
data, i.e. (𝑛+1). Instead, they should have used the formula 𝑛. A few candidates
2 2
incorrectly indicated the interval in which the median lay.
(b) The errors listed in (a) were made when determining the lower quartile (in Q2.2) and
the interquartile range (in Q2.3). In Q2.3 some candidates subtracted the positions
instead of the values of the upper and lower quartiles. A few candidates calculated the
range or semi-interquartile range; neither of these were correct.
(c) Many candidates knew how to draw the box-and-whisker diagram required in Q2.4.
Some of them used values of the median and quartiles that were different to the ones
that they had calculated in Q2.1 to Q2.3. These candidates were not awarded any
marks.
(d) Candidates were able to correctly read the value at one hour from the ogive. However,
they were unable to use this information to answer the question correctly. They failed
to subtract 26 from 60 because they did not realise that more than one hour was to the
right of 26. A few candidates incorrectly took the total number of workers to be 65 and
subtracted 26 from 65. They were not awarded any marks.
(e) Many candidates did not attempt Q2.6. This question required candidates to read with
understanding and extract the relevant information from the ogive. Many candidates
were unable to interpret 'part thereof' correctly. The common incorrect response was
that workers who travelled for 110 minutes will be allowed 2,5 x 30 minutes =
75 minutes instead of 3 x 30 minutes = 90 minutes. A fair number of candidates had
no understanding of the question and responded in the following way:
110 – 20 = 90 minutes. Although they arrived at the correct answer, they were not
awarded any marks.
Suggestions for improvement
(a) Reading for understanding is a fundamental requirement in the Statistics section and
must be developed in classroom activities.
(b) Questions on Statistics are normally set in context. Learners should be taught to
answer the questions within the context of the question.
(c) Teachers need to explain the difference between the position of the quartiles and the
value of the quartiles. The values of the quartiles are the statistics that describe various
points in the set of data and this information is required in data analysis.
(d) In Grade 11, teachers should take time to explain the concept of cumulative frequency
and how to read and interpret the cumulative frequency from an ogive. For example,
the value of 26 does not represent the number of workers who took 60 minutes to travel
to work. Instead, 26 workers took up to 60 minutes to travel to work, i.e. these workers
travelled between 0 and 60 minutes to get to work.
National Senior Certificate 234 Diagnostic Report 2024 – Part 1",2024,2024_maths_diagnostic.pdf
237,2830,"Mathematics
(e) Much of this question was based on reading off the ogive, which is done in Grade 11.
Revision of Grade 11 work in Grade 12 will assist learners prepare for the
examinations.
QUESTION 3: ANALYTICAL GEOMETRY
Common errors and misconceptions
(a) Some candidates were unable to substitute correctly into the gradient formula when
answering Q3.1.
(b) In Q3.2 some candidates swopped the x- and y-values around when substituting into
the equation of the straight line. Other candidates substituted correctly but failed to
simplify the equation correctly.
(c) Some candidates incorrectly assumed that B was the midpoint of CD and used the
midpoint formula to calculate the value of k when answering Q3.3.
(d) Candidates who failed to answer Q3.4 correctly used the coordinates of points other
than C and D in their working or they failed to use their calculators correctly to calculate
the length of CD.
(e) Although Q3.5 was well answered by most candidates, some candidates calculated the
ratio of the gradients of DB and DC instead of calculating the ratio of the lengths of DB
and DC. Some candidates incorrectly assumed that this question required Euclidean
Geometry knowledge.
(f) Q3.6 was not well answered by most of the candidates. Very few realised that they had
to use the proportionality theorem to answer the question. Many incorrectly calculated
1
the areas by using the area of triangle formula: base × height although the triangles
2
chosen were not right-angled. Some candidates wrote down the area rule incorrectly.
A few candidates only substituted the length of one side in the area rule instead of two.
(g) In Q3.7 many candidates were able to establish two equations from the information
given in the question but did not realise that they needed to solve these equations
simultaneously. Some who attempted to solve the equations simultaneously made
errors in calculations that resulted in them not being able to solve for x. A fair number
of candidates assumed that the y-intercept of AD was the midpoint of AD without first
proving this fact. They were not credited for making this assumption.
Suggestions for improvement
(a) If learners are not sure, they should consult the information sheet for the correct
formula.
(b) Teachers should ensure that learners are able to use calculators correctly. It might be
useful to call out the procedure step-by-step as learners perform the calculations.
(c) As stated in previous reports, it is important that learners realise that it is not acceptable
to make any assumptions, e.g. that a certain point is the midpoint of a line. Even if it
looks as if the point is the midpoint, it may not just be assumed and used. These need
to be proven first before the results can be used in an answer.
National Senior Certificate 235 Diagnostic Report 2024 – Part 1",2024,2024_maths_diagnostic.pdf
238,2531,"Mathematics
(d) Teach learners to analyse diagrams in Analytical Geometry and to use relevant
properties to respond to questions.
(e) Learners should be advised that they need to fill in the calculated values and additional
information on their sketch in the answer book as they proceed with subquestions. This
helps them visualise what information is at their disposal when answering the next sub-
question.
1
(f) Teach learners how to identify when to use which formula: area = base × height or
2
1
area = 𝑎.𝑏.𝑠𝑖𝑛𝐶 when calculating the area of a triangle.
2
(g) Teach learners to expect that Euclidean Geometry facts will be integrated into
Analytical Geometry and will be needed in the answering of some Analytical Geometry
questions.
QUESTION 4: ANALYTICAL GEOMETRY
Common errors and misconceptions
(a) Few candidates attempted to answer Q4.1 by using the gradient formula instead of the
midpoint formula.
(b) While many candidates answered Q4.2 correctly, some candidates incorrectly used
the gradient of the radius when determining the equation of the tangent. They failed to
realise that the tangent was perpendicular to the radius. Some incorrectly used the
1 1
gradient of instead of − .
3 3
(c) Many candidates answered Q4.3 correctly. Some worked backwards from the
equation that they were required to prove. This was unacceptable and they were not
awarded any marks.
(d) In Q4.4 some candidates incorrectly substituted the value of y into the equation of the
tangent calculated in Q4.3 instead of the equation of the circle.
(e) In Q4.5 many candidates did not label the angles correctly, for example, they wrote
𝑃̂ =𝐿̂, instead of LP̂𝑅 = 𝐿̂. Some candidates assumed, without proof, that PR = LR
and therefore concluded that 𝐿̂ = 45°. Other candidates also assumed that 𝑅̂ = 90°
without first proving it. These candidates were not awarded any marks in both
instances.
(f) Q4.6 was poorly answered by many candidates. Many candidates presented
arguments that were constructed on circular reasoning. They started their responses
by stating that 𝑚 ×𝑚 =−1 and used the value of 𝑚 from Q4.2 to calculate
𝑃𝑇 𝑅𝑇 𝑃𝑇
the value of 𝑚 . Thereafter, they showed that the product of the same two gradients,
𝑅𝑇
𝑚 and 𝑚 , was equal to –1.
𝑃𝑇 𝑅𝑇
Suggestions for improvement
(a) As mentioned in previous reports, teachers need to revise the concepts of
perpendicular lines and gradients, particularly that the tangent is perpendicular to the
radius at the point of contact.
National Senior Certificate 236 Diagnostic Report 2024 – Part 1",2024,2024_maths_diagnostic.pdf
239,2884,"Mathematics
(b) Learners should practise using a formula to get an answer (e.g. using the formula to
calculate the coordinates of the midpoint), as well as to calculate an unknown variable
if the answer has been given (e.g. calculate the coordinates of an endpoint if one
endpoint and the midpoint are given).
(c) Teachers should develop learners' ability to reason logically and to write down the
steps in their reasoning.
(d) For learners to be able to reason and answer even more complex questions, they need
a very good understanding of basic concepts, including those from lower grades.
Regular revision of these concepts can help consolidate understanding them.
QUESTION 5: TRIGONOMETRY
Common errors and misconceptions
(a) In Q5.1.1 some candidates arrived at r = –5 and did not realise that there was a
mistake in their answer as r is a distance and its value cannot be negative. Other
3
candidates gave the answer as 𝑐𝑜𝑠𝐴 = . This was incorrect.
4
(b) In Q5.1.2 some candidates were unable to write the expansion for cos 2A correctly
despite it being given in the information sheet. Instead, they incorrectly wrote the
expansion for cos 2A as 2 cos A. Other candidates substituted a ratio into the place of
−3
the angle, i.e. 𝑐𝑜𝑠( ).
5
(c) Q5.1.3 was not well answered as many candidates did not realise that they had to
draw another sketch for 𝐵̂. Some candidates incorrectly placed 𝐵̂ in either the first or
third quadrants instead of the second quadrant. Some candidates made the
assumption that 𝐴̂+𝐵̂ = 90° and used co-ratios to solve the question.
(d) Q5.2 was poorly answered by many candidates as they failed to multiply the numerator
and denominator by 2. In doing so, they would have created the expansion of the sine
double angle in numerator which would have eased their simplification. Instead, many
candidates expanded the numerator by using the sine and cosine compound angle
expansions. They made many algebraic mistakes in the process. Some candidates
incorrectly replaced 𝛼 with p instead of 𝑐𝑜𝑠𝛼 with p. They did not know the difference
between the angle and the value of the ratio.
Suggestions for improvement
(a) Teachers should ensure that all learners are able to select the relevant quadrant when
drawing sketches in the Cartesian plane to calculate trigonometric ratios. Regular
revision of Grade 10 and 11 Trigonometric concepts can help consolidate this work.
(b) As stated in previous reports, teachers must remind learners that the same
simplification skills used in Algebra also apply to Trigonometry. Revise addition,
subtraction and simplification of algebraic fractions with learners before teaching
simplification of trigonometric expressions and proving trigonometric identities.
(c) Teachers should emphasise the use of the information sheet when working with
compound angles.
National Senior Certificate 237 Diagnostic Report 2024 – Part 1",2024,2024_maths_diagnostic.pdf
240,2898,"Mathematics
(d) Expose learners to questions on trigonometric ratios involving combinations of
compound angles, angles greater than 360 and co-ratios.
(e) As mentioned in previous reports, teachers must discuss the difference between an
angle and a trigonometric ratio at the beginning of the study of Trigonometry in
Grade 10. The relevance of an angle in the trigonometric ratio must be emphasised.
(f) Teachers should expose learners to a few methods of simplifying trigonometric
expressions. However, they should develop skills in learners that allow them to answer
questions in the most efficient way.
QUESTION 6: TRIGONOMETRY
Common errors and misconceptions
(a) Q6.1.1 tested bookwork. However, many candidates were unable to derive the
expression for 𝑐𝑜𝑠(𝑥+𝑦) using the identity for 𝑐𝑜𝑠(𝑥−𝑦). Instead, candidates
merely wrote down the expansion as given in the information sheet. They did not
receive any marks for their effort.
(b) Although Q6.1.2 was well answered by many candidates, some candidates used the
compound angle formulae to expand 𝑐𝑜𝑠(90°−𝑥) or 𝑠𝑖𝑛(360°−𝑥) instead of using
reduction formulae. Some learners failed to show all the steps in their working. They
went directly from 𝑠𝑖𝑛(−𝑦).𝑐𝑜𝑠(180°+𝑥) to 𝑠𝑖𝑛𝑦.𝑐𝑜𝑠𝑥 instead of first writing
(−𝑠𝑖𝑛𝑦)(−𝑐𝑜𝑠𝑥). These candidates were penalised as they did not clearly
demonstrate full understanding of the reduction formulae.
(c) The following were noted in Q6.2: some candidates equated 𝑓(𝑥) to 0 instead of 2 as
given in the question. Many candidates incorrectly reduced −11𝑐𝑜𝑠(90°+𝑥) to
−11𝑠𝑖𝑛𝑥 instead of 11𝑠𝑖𝑛𝑥. Some candidates failed to factorise the quadratic
expression in sinx correctly. A fair number of candidates were able to factorise
6𝑠𝑖𝑛2𝑥+11𝑠𝑖𝑛𝑥+3 correctly but then incorrectly stated that 𝑥 = − 1 or 𝑥 = − 3
3 2
1 3
instead of 𝑠𝑖𝑛𝑥 = − or 𝑠𝑖𝑛𝑥 = − . Some candidates left their answers as general
3 2
solutions and not answers in the third and fourth quadrants as required.
(d) In Q6.3.1 many candidates substituted values of x into the given expression and then
concluded that the maximum value of the expression occurred at x = 0. Some
−𝑏
candidates incorrectly stated that the expression will have a maximum when 𝑥 =
2𝑎
−𝑏
instead of when 𝑠𝑖𝑛𝑥 = . These candidates also arrived at the answer x = 0. Many
2𝑎
candidates were unsuccessful in their attempt to calculate the derivative of the given
expression. They did not apply the Chain rule correctly and omitted 𝑐𝑜𝑠𝑥 from their
derivative.
(e) The answer to Q6.3.2 depended on calculating the answer to Q6.3.1 correctly. As a
result, many candidates were unable to answer Q6.3.2 correctly. Candidates failed to
notice that the value of 0 was excluded from the domain. Some candidates gave the
answer as an interval without realising that the function will attain a maximum value at
a single point.
National Senior Certificate 238 Diagnostic Report 2024 – Part 1",2024,2024_maths_diagnostic.pdf
241,2431,"Mathematics
Suggestions for improvement
(a) CAPS indicates that the derivation of the compound angle formulae is examinable.
Teachers should teach the derivation of these formulae.
(b) Teachers should remind learners that they must still use the reduction formulae
together with the compound angle formulae when answering questions in Grade 12.
(c) Teachers should stress the importance of showing the signs when reducing
trigonometric ratios.
(d) Teachers should advocate the use of the k-method when dealing with quadratic
equations involving trigonometric ratios. A simplified quadratic equation may be easier
to solve.
(e) Teachers should explain the difference between the general solution and the specific
solutions within an interval. This point was covered in previous reports.
(f) Expose learners to different types of exercises involving inequalities, writing and
interpreting intervals and working with angle in different quadrants.
QUESTION 7: TRIGONOMETRY (GRAPHS)
Common errors and misconceptions
(a) In Q7.1 some candidates incorrectly gave the answer as 𝑦 = 90° or just 90° instead of
𝑥 = 90°. Many candidates ignored the domain specified and gave 𝑥 =−90° as an
answer. Other candidates gave the answer as an interval. This was incorrect.
(b) Many candidates did not attempt Q7.2. Many of those who attempted this question
failed to realise that 𝑥 = −180° was also a solution. Some candidates confused which
of the endpoints to include. They gave the answer as 𝑥 ∈[−90° ; 0°] instead of
𝑥 ∈ (−90° ; 0°].
(c) While Q7.3.1 was well answered by most candidates, some incorrectly gave the
answer as 90 or 360 while others incorrectly gave the answer as an interval
𝑥 ∈ [−180° ; 180°].
(d) When answering Q7.3.2 some candidates overlooked the vertical translation of the
graph. They sketched the graph of 𝑦 = 𝑐𝑜𝑠2𝑥 and left it at that.
(e) Most candidates could not link the equation given in Q7.4 to the equations of the
graphs. Hence, they were unable to use the graphs to establish the answers. Other
candidates made the link between the given equation and the graphs. However,
instead of giving the general solution, they only gave the x-values for which the graphs
intersected as the solution.
Suggestions for improvement
(a) It is necessary for learners to be reminded constantly of the meaning of concepts like
period, domain, amplitude and range.
National Senior Certificate 239 Diagnostic Report 2024 – Part 1",2024,2024_maths_diagnostic.pdf
242,2891,"Mathematics
(b) As mentioned in previous reports, learners should be told that the period of a
trigonometric function is the length of a function's cycle. Since this value is a length, it
is a single number and not an interval of values.
(c) Learners should be shown how to write intervals, using both inequality and interval
notations. Teachers are encouraged to use both forms of notations in class. It is good
practice to write an interval in one form and then ask learners to write the same answer
in the other form.
(d) Teachers should teach the 'mother graphs' well so that learners can develop insight
into their characteristics. Thereafter, learners must be exposed to how the change in
the different parameters affect the 'mother graphs'.
QUESTION 8: TRIGONOMETRY
Common errors and misconceptions
(a) In Q8.1 some candidates chose the incorrect trigonometric ratio to calculate AC. They
used 𝑠𝑖𝑛46,85° or 𝑐𝑜𝑠46,85° instead of 𝑡𝑎𝑛46,85°. Other candidates failed to
identify the opposite and adjacent sides with reference to 46,85°. They wrote
AC 16
𝑡𝑎𝑛46,85°= instead of 𝑡𝑎𝑛46,85°= . Some candidates made mistakes when
16 AC
16
making AC the subject of the formula. They rewrote 𝑡𝑎𝑛46,85°= incorrectly as
AC
AC = 16𝑡𝑎𝑛46,85°.
(b) Q8.2 required candidates to perform several calculations to arrive at the answer. This
proved to be beyond many candidates. Some candidates assumed that AC = BC. This
led to inappropriate values for EC. Some candidates made errors when substituting
into the cosine rule, especially since BC appeared in two places in the formula. Other
candidates made errors in their calculations that led to distances obtained that did not
match the given information.
Suggestions for improvement
(a) Teachers should devote the appropriate amount of time to this section. This should
allow learners to score the accessible marks in this section of work.
(b) Learners need to develop strategies to be used when solving right-angled triangles
and triangles that are not right-angled. Teach learners when to use basic trigonometric
ratios and which basic ratio is appropriate for a given context.
(c) As mentioned previously, it might be a good idea to give learners an exercise in which
they identify which rule is to be used to solve the question. The learners must also
substantiate why they think that the rule that they have selected applies to the question.
(d) Remind learners that the sine and cosine rules are applicable to a single triangle.
Learners may not create a proportion by using the sides and angles or two different
triangles using the sine and cosine rules.
(e) Learners need to be reminded constantly that they may not make assumptions about
the lengths of sides and the sizes of angles based on the diagram. Learners must work
with the information that they are given in the question.
National Senior Certificate 240 Diagnostic Report 2024 – Part 1",2024,2024_maths_diagnostic.pdf
