pdf_page,char_count,text,year,source_file
223,2004,"Mathematics
(d) The concept of the point of inflection needs to be taught explicitly.
(e) The application of Calculus lends itself to many applications. Teachers need to expose
learners to a wide variety of questions, which include integration of topics including
analytical geometry, measurement and trigonometry.
QUESTION 9: CALCULUS
Common error and misconception
(a) The vast majority of the candidates did not attempt this question because they were
unable to formulate the equation required in Q9.1.
(b) Many candidates did not use the given equation in Q9.1 to answer Q9.2.
(c) Some common errors included:
1
• Candidates simplified the equation required in Q9.2 to x−2 = and then
576
incorrectly concluded that
National Senior Certificate 221 Diagnostic Report 2023 – Part 1
x =
2
1
4
.
• Candidates calculated that x 2 = 5 7 6 and then concluded that x = − 2 4 rather than
x = 2 4 .
Suggestions for improvement
(a) Learners appear to be dependent on the formulae being given when solving
optimisation problems. It is advisable that learners interrogate the optimum function
even when it is given in a question. This should help their conceptual development.
(b) Teachers should ensure that there is enough time for learners to understand the
application of Calculus fully.
(c) Reading for understanding should be ongoing if learners are to improve their
responses to word problems.
QUESTION 10: PROBABILITY
Common errors and misconceptions
(a) In Q10.1.2 many candidates did not use the probability rule correctly to answer this
problem. The theory of P (at least one) = 1 – P(A and B) was incorrectly used.
(b) Most candidates who calculated a probability that was greater than 1 did not realise
that this could not be correct.
(c) In answering Q10.2.1 many candidates were unable to correctly draw the tree diagram.
(d) In Q10.3.2 most candidates did not understand that there were 4 positions for the 5
learners to be seated between the 2 youngest learners. The most common error was
5!  2!.",2023,2023_maths_diagnostic.pdf
224,2158,"Mathematics
Suggestions for improvement
(a) Teaching basic concepts cannot be overlooked. When learners understand the basic
concepts well enough, then the more complex concepts are easier to grasp.
(b) It must be stressed that the probability of an event A lies in the interval
National Senior Certificate 222 Diagnostic Report 2023 – Part 1
0  P ( A )  1 .
(c) Reading for understanding must be a regular practice in the classroom. This should
equip learners with the skills to deal with word problems in assessment tasks.
(d) Teachers need to teach both tree diagrams and Venn diagrams thoroughly. These
concepts should be examined in school-based assessment tasks throughout the FET
phase.
(e) Teach learners the Fundamental Counting Principle in such a way that they will be
able to base their answers on their reasoning, rather than on the rule.
10.5 OVERVIEW OF CANDIDATES’ PERFORMANCE IN PAPER 2
(a) Integration of topics was still a challenge to many candidates. Mathematics should not
be studied in compartments. Candidates are expected to apply knowledge from one
section to another section of work.
(b) It was evident that many of the errors made by candidates in answering the
Trigonometry questions in this paper had their origins in a poor understanding of the
basics and the foundational competencies taught in the earlier grades.
(c) In general, candidates needed to exercise caution with algebraic manipulation skills
since overlooking certain basic principles or practices results in the unnecessary loss
of marks.
(d) Although the calculator is an effective and necessary tool in Mathematics, learners are
of the belief that the calculator provides the answer to all their problems. Some
candidates needed to realise that conceptual development and algebraic manipulation
were often impeded because of their dependence on a calculator.
10.6 DIAGNOSTIC QUESTION ANALYSIS FOR PAPER 2
The following graph was based on data from a random sample of candidates’ scripts. While
this graph might not accurately reflect national averages, it is useful in assessing the relative
degrees of challenge of each question as experienced by candidates.",2023,2023_maths_diagnostic.pdf
225,921,"Mathematics
Graph 10.6.1 Average performance per question in Paper 2
Q Topic(s)
Mathematics P2
1 Data Handling
90% 84%
80% 2 Data Handling
70% Analytical
3
63% Geometry
60%
% 59%
e
60%
Analytical
c n a m r 50% 50% 42% 43% 44% 50% 4 Geometry
o 5 Trigonometry
f r 40%
e 34%
p
.e
v 30%
6 Trigonometry
A
18% 7 Trigonometry
20%
Euclidean
10% 8
Geometry
0% Euclidean
9
1 2 3 4 5 6 7 8 9 10 Total Geometry
Question Euclidean
10
Geometry
Graph 10.6.2 Average performance per sub-question in Paper 2
Mathematics P2
100%
95% 94%94%
90% 90% 91%
90% 87%
84% 84% 83% 84% 81% 84%
80%
71%
70% 67% 69% 68%
% 65%
e c n 60% 58% 57% 58% 59% 60%
a 55%
m
51%
r 50% 48%
o f 46% 45%
r
e
p 40% 38%
.e 33% 36%
v A 33% 29% 32% 29%
30%
26%
23%
20%
20% 18% 17%
16%
14%
10% 10% 10%
0%
1.1 1.3 1.5 2.2 2.4 3.2 3.4 3.6 3.8 4.2 4.4 4.6 5.2 5.4 6.2 6.4 7.1 7.3 8.2 9.1 9.3 10.2
Sub-question
National Senior Certificate 223 Diagnostic Report 2023 – Part 1",2023,2023_maths_diagnostic.pdf
226,2592,"Mathematics
10.7 ANALYSIS OF CANDIDATES’ PERFORMANCE IN EACH QUESTION IN
PAPER 2
QUESTION 1: DATA HANDLING
Common errors and misconceptions
(a) When writing the equation in Q1.1 a few candidates interchanged the values of a and
b. Some calculated the values of a and b correctly but did not write the required
equation or they swopped the values of a and b in the equation. Another common
error in this question was that candidates failed to round off their answers for a and b
correctly to two decimal places.
(b) In Q1.2 some candidates substituted 550 for y instead of substituting 550 for x.
(c) Some candidates rounded off the value of r to 1 instead of 0,98 when answering Q1.3.
Candidates should have been aware that 0,98 and 1 have very different meanings
when analysing correlation coefficients.
(d) When answering Q1.4 some candidates either wrote ‘strong’ or ‘positive’ as their
answer. Both were unacceptable as they only described one attribute of the correct
answer.
(e) In Q1.5.2 some candidates did not round off their answer correctly to two decimal
places.
(f) Many candidates calculated the standard deviation interval correctly in Q1.5.3 but
failed to indicate the number of stops that were less than one standard deviation below
the mean. They were not awarded full marks because they did not answer the question
completely.
Suggestions for improvement
(a) Teachers should link the equation of the least squares regression line (y = a + bx) with
the equation of the straight line and emphasise that ‘a’ refers to the y-intercept and ‘b’
refers to the gradient.
(b) Learners must be careful not to interchange the x- and y-values in the table when they
input these into the calculator.
(c) When determining the equation of the least squares regression line, it is advisable that
learners write down the values of a and b and then write down the equation of the
regression line. In this way, they can get the CA mark for the equation.
(d) When teaching Statistics, the focus should not only be the calculations. Teachers
should also pay attention to the meaning of the different concepts, e.g. mean, standard
deviation, correlation coefficient, etc. The values obtained in the calculations should
then become more meaningful for learners.
(e) The understanding of statistical terminology is developed by using these terms
frequently in the class. The use of diagrams when explaining the concepts of standard
deviation and deviation intervals from the mean should help learners in understanding
these concepts.
National Senior Certificate 224 Diagnostic Report 2023 – Part 1",2023,2023_maths_diagnostic.pdf
227,2508,"Mathematics
(f) Practise calculator skills with learners. Learners should be familiar with what the
symbols on the calculator represent, for example,  represents population standard
x
deviation and r represents correlation coefficient.
(g) Learners should be able to use the values of their calculations to make predictions and
comments about the data. Time should be devoted to interpretation questions.
QUESTION 2: DATA HANDLING
Common errors and misconceptions
(a) A few candidates calculated the midpoint of the class intervals when answering Q2.1.
These candidates were attempting to calculate the estimated mean of the data instead
of the cumulative frequencies.
(b) In Q2.3 many candidates were unable to differentiate between frequency and
cumulative frequency. They gave the answer as 13, the frequency of the interval
4 ≤ x < 6, instead of the correct answer of 33.
(c) In response to Q2.4 reading for meaning proved to be a challenge for many candidates.
Some of the candidates who were able to understand the question made careless
errors when setting up the equation. They left out the brackets and wrote
National Senior Certificate 225 Diagnostic Report 2023 – Part 1

5  1 3 +
k
2

instead of 5 

1 3 +
k
2

. Some candidates failed to realise that the total number of
teachers was now 40 + k. Other candidates incorrectly subtracted the frequencies, i.e.
13 – 5, and arrived at the correct answer of 8. They were not awarded any marks for
this attempt. A number of candidates only wrote down 8, the correct answer. These
candidates were only awarded one mark as there was no working to substantiate their
answer.
Suggestions for improvement
(a) Learners need to understand the difference in the meaning of the concepts: frequency
and cumulative frequency.
(b) Reading for understanding is a fundamental requirement in the Data Handling section.
This skill needs to be developed in classroom activities.
(c) While the calculator is a useful tool in answering many questions in the Data Handling
section, teachers cannot overlook performing the calculations manually. This assists
learners in understanding the calculation but moreover, it provides learners with the
necessary skills to deal with questions that include variables.
QUESTION 3: ANALYTICAL GEOMETRY
Common errors and misconceptions
(a) In Q3.1 some candidates swopped the x- and y-values around when substituting into
the distance formula. Other candidates calculated the gradient of SL instead of the
length of SL.",2023,2023_maths_diagnostic.pdf
228,2709,"Mathematics
(b) In Q3.2 some candidates used the incorrect gradient formula despite it being given on
the information sheet. Other candidates swopped the x- and y-values around when
substituting into the gradient formula.
(c) A few candidates only wrote down the value of tan θ when answering Q3.3. They did
not continue to calculate the size of θ, as was required in the question. Some
4
candidates incorrectly assumed that the size of θ was .
3
(d) In response to Q3.4 some candidates calculated NKˆO, instead of LKˆO. Other
candidates calculated the gradient correctly but then incorrectly calculated the angle of
inclination as a positive angle.
National Senior Certificate 226 Diagnostic Report 2023 – Part 1
m
L N
=
−
1 +
4 +
4
2
m
L N
= − 2
LK ˆ O=63,43
.
Other candidates incorrectly assumed that ∆KON was an isosceles triangle.
(e) Although Q3.5 was well answered by most candidates, some candidates used the
gradient of the line perpendicular to SN instead of using the gradient of a line parallel
to SN. Some candidates incorrectly assumed that the line passed through S and used
the coordinates of S in determining the equation of the line.
(f) Many candidates attempted to answer Q3.6 by making use of the area rule. In doing
so, they made incorrect substitutions into the area rule, i.e. they would substitute the
length/s of sides that did not form ∆LSN. Candidates failed to realise that ∆LSN was
1
right- angled and that they could make use of the area formula: Area = baseheight
2
to answer the question. Some candidates incorrectly used SN as the height of the
triangle.
(g) In Q3.7 many candidates assumed that P would be the midpoint of SN without first
stating that SN is a diameter of the circle. It was critical for candidates to establish that
SN was a diameter for P to be the centre of the circle. Some candidates incorrectly
assumed that P was the 4th vertex of a rectangle LNSP and calculated the coordinates
of P as (6 ; 1). This was incorrect as this point (6 ; 1) was not equidistant from L, S and
N.
(h) Most candidates were unable to answer Q3.8 because they were unable to calculate
the coordinates of P in Q3.7.
Suggestions for improvement
(a) If learners are not sure, they should consult the information sheet for the correct
formula.
(b) Teachers should teach learners to label the coordinates as ( x
1
; y
1
) and ( x
2
; y
2
) on
the diagram. This will prevent learners from making mistakes when substituting the
coordinates into a formula. The order of substitution must be consistent, especially
when using the gradient formula.
(c) Teachers need to emphasise the relationship between the sign of the gradient and the
size of the angle of inclination of the line.",2023,2023_maths_diagnostic.pdf
229,2794,"Mathematics
(d) It is important that learners realise that it is not acceptable to make any assumptions,
e.g. that a certain point is the midpoint of a line. Even if it looks as if the point is the
midpoint, it may not just be assumed and used. These need to be proven first before
the results can be used in an answer.
(e) Teach learners to analyse diagrams in Analytical Geometry and to use relevant
properties to respond to questions.
(f) Teachers should show learners different orientations of the base and the perpendicular
height of a triangle. This should give learners more options when calculating the area
of a triangle.
(g) Teach learners to expect that Euclidean Geometry facts will be integrated into
Analytical Geometry and will be needed in the answering of some Analytical Geometry
questions.
QUESTION 4: ANALYTICAL GEOMETRY
Common errors and misconceptions
(a) In Q4.1 some candidates solved for x in the equation x2 + y2 =20 and did not give the
answer in terms of p, as was required by the question. Some candidates gave their
answer as p = ±4, instead of just p = 4.
(b) In Q4.2 some candidates calculated the midpoint of DE, instead of using the midpoint
E to calculate the coordinates of F.
(c) Many candidates answered Q4.3 correctly. Those who did not obtain full marks made
basic algebraic mistakes, e.g. not changing a sign of a term when transposing it.
(d) Most candidates were unable to answer Q4.4 correctly. Many candidates calculated
the x-intercept of DF, namely 5, and gave that as the answer to the x-coordinate of the
centre of the bigger circle.
Some candidates displayed poor algebraic skills when solving for t as shown below:
National Senior Certificate 227 Diagnostic Report 2023 – Part 1
0
t
−
−
−
t −
6
8
8
=
=
−
2
−
1
1 2
This question could be answered by using the fact that the tangent is perpendicular to
the radius. However, candidates attempted much more complicated methods and
made many incorrect assumptions and errors in their calculations.
(e) Candidates who could not answer Q4.4 were unable to attempt Q4.5 because they did
not have the coordinates of G at their disposal. Some candidates incorrectly stated
that the radius of the bigger circle was 0.
(f) Very few candidates were able to answer Q4.6 correctly. A contributing factor for this
was that candidates needed to have answered Q4.4 and Q4.5 to attempt Q4.6. Some
candidates knew that for circles to touch internally the distance between their centres
must be equal to the difference between the lengths of their radii. They wrote down
this distance. However, this question asked for more than that, namely, how far to
translate the smaller circle to touch the larger circle internally. These candidates could
not link the distance that they calculated with the required answer.",2023,2023_maths_diagnostic.pdf
230,2467,"Mathematics
Suggestions for improvement
(a) Teachers need to revise the concept of perpendicular lines and gradients, particularly
that the tangent is perpendicular to the radius at the point of contact.
(b) Learners should be reminded to refer to the information sheet for the relevant formulae.
(c) Learners should practise using a formula to get an answer (e.g. using the formula to
calculate the coordinates of the midpoint), as well as to calculate an unknown variable
if the answer has been given (e.g. calculate the coordinates of an endpoint if one
endpoint and the midpoint are given).
(d) Learners must also be exposed to higher-order questions in class and in school-based
assessment tasks. Questions on intersecting circles and circles touching internally and
externally should be included in these tasks.
QUESTION 5: TRIGONOMETRY
Common errors and misconceptions
(a) Many candidates were unable to identify the quadrant correctly, and therefore used
x=+2 2 instead of x=−2 2 throughout Q5.1. Some candidates ignored the
instruction to not use a calculator and gave decimal answers to the trigonometric ratios.
They were penalised for this.
(b) In Q5.1.2 some candidates were unable to write the expansion for sin 2β correctly
despite it being given in the information sheet. Instead they incorrectly wrote the
expansion for sin 2β as 2sin β.
(c) When answering Q5.1.3 some candidates were not able to reduce
National Senior Certificate 228 Diagnostic Report 2023 – Part 1
c o s ( 4 5 0 )   −
correctly to sin β, i.e. they were unable to deal correctly with an angle greater than
360° as well as a co-ratio.
A common incorrect response that showed a lack of understanding of compound
angles was:
c
c
0
-
o s
o s
-
c o
( 4 5
4 5 0
c o s β
s β
0
°
°
-
-
c
β
o
)
s β
(d) Q5.2.1 was poorly answered by many candidates as they failed to realise that
c o s 4 x + s in 2 x . c o s 2 x could be factorised. Some candidates flouted a very basic rule of
1−sin2 x
Algebra by cancelling terms of an expression: =1−sinx. Although these
1+sinx
candidates arrived at the correct answer, they were not awarded any marks. Instead,
they should have factorised the numerator and then cancelled factors as shown:
1
1
−
+
s i n
s i n
2 x
x
=
( 1 − s i n
1
x
+
)
s
( 1
i n
+
x
s i n x )
= 1 − s i n x .
(e) In Q5.2.2 many candidates left their answers as a general solution, instead of the
specific solution in the given interval. Some candidates included the reference angle",2023,2023_maths_diagnostic.pdf
231,2320,"Mathematics
of 90° as a solution.
(f) Many candidates did not respond to Q5.2.3 because they could not link the given
expression to the sine graph.
(g) In Q5.3.1 almost all candidates were unable to use the expansion for cos (A – B) to
derive the expansion for sin (A – B).They had no idea how to begin with this derivation.
(h) In Q5.3.2 some candidates incorrectly considered sin48°cosx – cos48°sinx to be the
expansion for the cosine compound angle instead of the sine compound angle. This
lead to the incorrect general solution for x.
(i) The candidates’ response to Q5.3 was poor. Some candidates started their responses
incorrectly by indicating that sin 3x was equal to sin 2x + sin x.
Other candidates incorrectly factorised the numerator as:
National Senior Certificate 229 Diagnostic Report 2023 – Part 1
s
s
i
i
n
c
n
3 x +
o s 2 x
( x s i n
c o s 2
s i n
+ 1
2 x
x +
x
+
1
1 )
Candidates also failed to choose the appropriate expansion for cos 2x. Consequently,
they were unable to simply the expression to a single trigonometric ratio.
Suggestions for improvement
(a) Learners find it difficult to recall the Trigonometry taught in Grades 10 and 11.
Teachers should ensure that all learners are able to select the relevant quadrant when
drawing sketches in the Cartesian plane to calculate trigonometric ratios.
(b) Remind learners that the same simplification skills used in Algebra also apply to
Trigonometry. Revise addition, subtraction and simplification of algebraic fractions with
learners before teaching simplification of trigonometric expressions and proving
trigonometric identities.
(c) Expose learners to questions on trigonometric ratios, involving combinations of
compound angles, angles greater than 360° and co-ratios.
(d) Learners should be encouraged to use sketch graphs of sin x and cos x when solving
equations where either of these ratios is equal to 1, 0 or –1.
(e) Learners should be given exercises to practise simplifying complex trigonometric
expressions, proving identities and solving complex trigonometric equations.
QUESTION 6: TRIGONOMETRY (GRAPHS)
Common errors and misconceptions
(a) In Q6.1 some candidates gave the domain (which is an interval) instead of the period
(which is a single value). Many candidates incorrectly divided 180° by 2 instead of
dividing 360° by 2.",2023,2023_maths_diagnostic.pdf
232,2681,"Mathematics
(b) In answering Q6.2 many candidates ignored the domain specified in the question.
They gave the range as [–1 ; 1] instead of
National Senior Certificate 230 Diagnostic Report 2023 – Part 1

−
2
2
; 1

. Some candidates incorrectly
excluded the extremities of the interval.
(c) Q6.3.1 is a familiar question, yet many candidates failed to respond to this question.
Some included the endpoints of the interval not realising that at the endpoints the two
functions are equal. In this instance, their answer was [45° ; 90°] instead of (45° ; 90°).
Some candidates showed a lack of understanding of how to write an interval as an
inequality. They incorrectly gave the answer as x > 45° or x < 90°.
(d) When answering Q6.3.2 some candidates were able to establish the critical values of
105° and 165° but were unable to present the answer correctly as an interval.
(e) Many candidates used algebraic methods to solve the equation in Q6.4 instead of
using the graph. They would either leave their answer as a general solution or only
provided one solution, i.e. x = 15°
(f) As in Q6.4 candidates again resorted to algebraic methods to answer Q6.5 instead of
translating the graph and observing the image obtained. It was disturbing that a
number of candidates did not respond to this question.
Suggestions for improvement
(a) Although these concepts are discussed in Grade 10, it is necessary for learners to be
constantly reminded of the meaning of concepts like period, domain, amplitude and
range.
(b) Learners should be told that the period of a trigonometric function is the length of a
function's cycle. Since this value is a length, it is a single number and not an interval
of values.
(c) Learners should be shown how to write intervals, using both inequalities and interval
notation.
(d) Teachers should make learners aware of the cyclic nature of trigonometric graphs.
This is useful in determining the coordinates of other points on the graph.
(e) Teachers should put more emphasis on teaching graphical interpretation, by reading
off values from graphs and using the properties of the graphs and transformations
rather than using long algebraic methods. This skill is particularly useful when the
question is allocated only a few marks.
QUESTION 7: TRIGONOMETRY
Common errors and misconceptions
(a) In Q7.1 many candidates attempted to use the sine formula instead of the area formula.
This resulted in them not being able to express the side of the triangle in terms of the
required variables.
(b) Q7.2 required candidates to analyse the diagram and create a trigonometric
expression for RS and substitute into this expression the result obtained in Q7.1.",2023,2023_maths_diagnostic.pdf
233,2576,"Mathematics
Instead, some candidates tried to manipulate the expression given for RS
algebraically. These candidates assumed that the given expression was true. They
were not awarded any marks for their efforts.
(c) Some candidates did not realise that they could use the expression given in Q7.2 to
calculate the size of α. Instead, they tried to formulate other expressions involving α,
most common of which was to use the sine formula in ΔSTK. This proved to be
fruitless. Some candidates rounded off the answer for sin α. Consequently, they arrived
at α = 53,13° instead of α = 53,51°.
Suggestions for improvement
(a) Teachers should devote the appropriate amount of time to this section. This should
allow learners to score the accessible marks in this section of work.
(b) Teachers need to develop strategies to be used when solving right-angled triangles
and triangles that are not right-angled. Teach learners the conditions that determine
which rule should be used to solve the question.
(c) It might be a good idea to give learners an exercise in which they identify which rule is
to be used to solve the question. The learners must also substantiate why they think
that the rule that they have selected applies to the question.
(d) Learners should be encouraged to highlight the different triangles using different
colours.
(e) Initially, expose learners to numeric questions on solving 3D problems. This makes it
easier for them to develop strategies on how to solve such questions. Once learners
have gained confidence with numeric type questions, they should then be exposed to
non-numeric and higher-order questions.
(f) Learners must be reminded that they should not round off intermediate values in their
calculations. Early rounding off creates an error in the final answer. Only the final
answer should be rounded off to the required number of places.
QUESTION 8: EUCLIDEAN GEOMETRY
Common errors and misconceptions
(a) Q8.1 tested bookwork. Some candidates did not show or describe any construction.
Some candidates labelled angles inappropriately, e.g. just
National Senior Certificate 231 Diagnostic Report 2023 – Part 1
ˆK , instead of
ˆK
1
or
ˆK
2
.
Some candidates used as reason ‘isosceles triangle’, instead of ‘angles opposite equal
sides’.
(b) Some candidates made the following incorrect statements when answering Q8.2:
• DOBC is a cyclic quadrilateral.
ˆ ˆ
• A=2O
1
1
• O ˆ = C ˆ
2 2
• Aˆ =Cˆ
(c) When answering Q8.3.1 many candidates were able to state that OMˆ B=90.
However, they provided the following incorrect reasons for their statement:",2023,2023_maths_diagnostic.pdf
234,2886,"Mathematics
• radius perpendicular to chord.
• line from centre perpendicular to chord.
• line from centre to midpoint of chord.
(d) In Q8.3.2 some candidates were unable to provide the correct reason for AM being
equal to MB. However, they were able to calculate the length of OB correctly. Some
candidates did not use brackets when substituting into the expression for the Theorem
of Pythagoras. They wrote 5 32 instead of ( 5 3 )2. Consequently, they went on to
enter the same into the calculator and obtained an incorrect final answer
Suggestions for improvement
(a) Learners should be taught that a construction is required in order to prove a theorem.
If the construction is not shown, then the proof is regarded as a breakdown and they
get no marks.
(b) Teachers must cover the basic work thoroughly. An explanation of the theorem should
be accompanied by showing the relationship in a diagram. In addition, learners should
be made to prove theorems as part of their informal tasks. A good strategy is to expect
learners to write the proof of a theorem as a task the day after the theorem was
explained in class.
(c) Teachers are encouraged to use the ‘Acceptable Reasons’ in the Examination
Guidelines when teaching. This should start from as early as Grade 8. Learners should
be issued with a copy of the ‘Acceptable Reasons’.
(d) Learners should be encouraged to scrutinise the given information and the diagram for
clues about which theorems could be used when answering the question.
(e) Learners should be taught that all statements must be accompanied by reasons. It is
essential that the parallel lines be mentioned when stating that corresponding angles
are equal, alternate angles are equal, the sum of the co-interior angles is 180° or when
stating the proportional intercept theorem.
QUESTION 9: EUCLIDEAN GEOMETRY
Common errors and misconceptions
(a) In Q9.1 many candidates did not get a mark for the reason, because of only stating:
‘proportionality theorem’, instead of also stating which lines were parallel in the reason.
Some candidates equated ratios between sides which were not actually equal,
FB DE
because they did not choose the sides appropriately, e.g. = .
EB EA
(b) In Q9.2 many candidates did not label the angles correctly, e.g.
National Senior Certificate 232 Diagnostic Report 2023 – Part 1
ˆF and Bˆ instead of
E ˆF D andEBˆA. Some candidates incorrectly gave the reason as ‘alternate angles’ or
‘co-interior angles’. Other candidates correctly gave the reason as ‘corresponding
angles’. However, they did not state ‘the lines parallel’ and were not awarded a mark
as the reason was incomplete.
(c) Many candidates incorrectly used the midpoint theorem to answer Q9.3. They should
have used the fact that the corresponding sides are in proportion when two triangles
are similar. A few candidates incorrectly applied the Theorem of Pythagoras even",2023,2023_maths_diagnostic.pdf
235,2822,"Mathematics
though there was no right-angled triangle. They were not aware of the minimum
conditions in which the Theorem of Pythagoras could be used.
Suggestions for improvement
(a) Teachers should focus on developing learners’ skills to analyse the question and the
diagram for clues on which theorems are required to answer the questions correctly.
(b) Clearly explain to learners the difference between the midpoint theorem, the
proportionality theorem and similarity so that they will know which of these concepts
can be used in a specific situation.
(c) When answering Euclidean Geometry, learners should be discouraged from writing
correct statements that are not related to the solution. No marks are awarded for
statements that do not lead to solving the problem.
(d) Learners need to be told that success in answering Euclidean Geometry comes from
regular practice, starting off with the easy and progressing to the difficult.
(e) Teachers should take some time to discuss the naming of angles, for example, the
acceptable methods are
National Senior Certificate 233 Diagnostic Report 2023 – Part 1
ˆT or ˆT 1 or O ˆT S . Teachers should also clarify when it is
acceptable to refer to an angle at ˆT and when to refer to it as ˆT
1
.
QUESTION 10: EUCLIDEAN GEOMETRY
Common errors and misconceptions
(a) A fair number of candidates made incorrect assumptions when answering Q10.1.
Among them were that: an exterior angle of the cyclic quadrilateral (
ˆB
3
) = the interior
opposite angle (
ˆR
2
), RP = RQ and therefore APQR is a kite, RQ || AP and M
ˆ
1
= 9 0  .
(b) Candidates who could not answer Q10.1 correctly could not understand how to start
to answer Q10.2. Some candidates used the properties of a cyclic quadrilateral in their
attempt to prove that the same quadrilateral is cyclic. Some candidates did not know
the difference between a theorem and its converse. They omitted the word ‘converse’
in the reason: ‘exterior angle of cyclic quad’.
(c) Very few candidates obtained full marks for Q10.3. The main reason for this was that
candidates were unable to answer Q10.1 and Q10.2 correctly. Poor naming of angles
in the answers often led to candidates themselves getting confused about which angle
they were referring to.
(d) Q10.3 required candidates to obtain a proportion from the similar triangles in Q10.2,
using the proportional intercept theorem in ΔRAC to establish a second proportion and
then to combine the two. Many candidates failed to establish one or the other
proportion and therefore could not make the conclusion.
Suggestions for improvement
(a) More time needs to be spent on the teaching of Euclidean Geometry in all grades.
More practice on Grade 11 and 12 Euclidean Geometry will help learners to
understand theorems and diagram analysis. They should read the given information",2023,2023_maths_diagnostic.pdf
236,836,"Mathematics
carefully without making any assumptions. This work covered in class must include
different activities and all levels of the taxonomy.
(b) Teach learners not to assume any facts in a geometry sketch but to only use what was
given and that which was proven already in earlier questions.
(c) Learners need to be made aware that writing correct statements that are irrelevant to
the answer in Euclidean Geometry will not earn them any marks in an examination.
(d) Consider teaching the approach of ‘angle chasing’ where you label one angle as x and
then relate other angles to x. In this way, learners should find it easy to identify angles
that are equal but moreover, they should find it easier to establish the reasons for the
relationships between the angles.
National Senior Certificate 234 Diagnostic Report 2023 – Part 1",2023,2023_maths_diagnostic.pdf
